movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
26249,They Call Me Trinity ,1971,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26258,"Topo, El ",1970,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
26265,Dr. Phibes Rises Again ,1972,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
26283,Charley Varrick ,1973,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
26285,Dark Star ,1974,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
26303,Sisters ,1973,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26308,Turkish Delight (Turks fruit) ,1973,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26313,California Split ,1974,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26317,Emmanuelle ,1974,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26322,Gone in 60 Seconds ,1974,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
26326,"Holy Mountain, The (Montaña sagrada, La) ",1973,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) ",1976,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26344,French Connection II ,1975,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) ",1975,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26350,"Passenger, The (Professione: reporter) ",1975,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26357,Trilogy of Terror ,1975,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26359,1900 (Novecento) ,1976,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26365,Futureworld ,1976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
26366,Harlan County U.S.A. ,1976,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26375,Silver Streak ,1976,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26386,High Anxiety ,1977,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26391,"New York, New York ",1977,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
26394,"Turning Point, The ",1977,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26399,Five Deadly Venoms ,1978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26401,Last Hurrah for Chivalry (Hao xia) ,1979,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26409,"Clonus Horror, The ",1979,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
26413,Snake in the Eagle's Shadow (Se ying diu sau) ,1978,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26422,Hair ,1979,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26429,Love at First Bite ,1979,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
26444,"Hitch Hikers Guide to the Galaxy, The ",1981,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26453,Smiley's People ,1982,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26464,Blue Thunder ,1983,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
26467,"Day After, The ",1983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
26471,Eddie Murphy Delirious ,1983,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26472,"Norte, El ",1984,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26492,Twilight Zone: The Movie ,1983,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
26498,Boy Meets Girl ,1984,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26504,Cloak & Dagger ,1984,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) ",1984,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
26523,"Silent Night, Deadly Night ",1984,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26524,"Times of Harvey Milk, The ",1984,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) ,1984,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26528,Anne of Green Gables ,1985,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26539,Death of a Salesman ,1985,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26542,Ewoks: The Battle for Endor ,1985,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
26547,Police Story (Ging chaat goo si) ,1985,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
26554,"Quiet Earth, The ",1985,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
26555,Spies Like Us ,1985,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26562,White Nights ,1985,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26564,'Round Midnight ,1986,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26567,Club Paradise ,1986,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26578,"Sacrifice, The (Offret - Sacraficatio) ",1986,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26585,"Better Tomorrow, A (Ying hung boon sik) ",1986,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
26587,"Decalogue, The (Dekalog) ",1989,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
26590,G.I. Joe: The Movie ,1987,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
26593,Hell Comes to Frogtown ,1988,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26599,"Law of Desire (Ley del deseo, La) ",1987,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26603,Prince of Darkness ,1987,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
26606,"Chinese Ghost Story, A (Sinnui yauwan) ",1987,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
26612,"Better Tomorrow II, A (Ying hung boon sik II) ",1987,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
26614,"Bourne Identity, The ",1988,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
26622,Dominick and Eugene ,1988,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26629,Killer Klowns from Outer Space ,1988,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
